provincia_id,provincia_nombre,departamento_id,departamento_nombre,anio,mes_nombre,codigo_delito_sat_prop,nombre_delito_sat_prop,cantidad_hechos,cantidad_hechos_inc_conocido,cantidad_hechos_inc_desconocido,cantidad_hechos_lugar_via_publ,cantidad_hechos_lugar_establec,cantidad_hechos_lugar_dom_part,cantidad_hechos_lugar_sd,cantidad_hechos_arma_de_fuego,cantidad_hechos_arma_otra,cantidad_hechos_arma_sin_arma,cantidad_hechos_arma_sd,cantidad_hechos_origen_denuncia,cantidad_hechos_origen_intervenc,cantidad_hechos_origen_orden_jud,cantidad_hechos_origen_otro,cant_hechos_agrav_por_lesiones,cant_hechos_agrav_sin_lesiones,cantidad_inculpados,cantidad_inculpados_sexo_masc,cantidad_inculpados_sexo_fem,cantidad_inculpados_sexo_sd,cantidad_inculpados_edad_0_15,cantidad_inculpados_edad_16_17,cantidad_inculpados_edad_mas_18,cantidad_inculpados_edad_sd,trimestre,población total,ocupados con ingresos,poblacion_por_departamento,mes,cba-linea de indigencia,inversa del coeficiente de engel,cba-linea de pobreza,nivel general,alimentos y bebidas no alcohólicas,bebidas alcohólicas y tabaco,prendas de vestir y calzado,"vivienda, agua, electricidad y otros combustibles",equipamiento y mantenimiento del hogar,salud,transporte,comunicación,recreación y cultura,educación,restaurantes y hoteles,bienes y servicios varios,impuesto_total,impuesto ingresos brutos,convenio multilateral,impuesto de sellos,impuesto inmobiliario,mes_y,total_exportacion_usd,prod_pri_exportacion_usd,origen_agro,origen_ind,combustible_y_energia
94,Tierra del Fuego,94014,Ushuaia,2018,enero,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,1,2271.63,2.83,6428.74,126.63,118.5,125.21,114.25,163.28,117.36,130.18,129.9,129.37,129.18,129.54,125.42,123.17,683959149.0,86426987.0,243324870.0,26241102.0,439617.0,enero,16484775.98,9829285.08,5533945.47,1121545.43,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,enero,2,Hurto de automotores,2,2,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,1er trimestre,155872,64968,73541,1,2271.63,2.83,6428.74,126.63,118.5,125.21,114.25,163.28,117.36,130.18,129.9,129.37,129.18,129.54,125.42,123.17,683959149.0,86426987.0,243324870.0,26241102.0,439617.0,enero,16484775.98,9829285.08,5533945.47,1121545.43,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,enero,1,Hurtos (excluir de automotores),22,8,14,8,6,8,0,0,0,22,0,17,5,0,0,0,0,8,5,3,0,0,0,8,0,1er trimestre,155872,64968,73541,1,2271.63,2.83,6428.74,126.63,118.5,125.21,114.25,163.28,117.36,130.18,129.9,129.37,129.18,129.54,125.42,123.17,683959149.0,86426987.0,243324870.0,26241102.0,439617.0,enero,16484775.98,9829285.08,5533945.47,1121545.43,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,enero,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,1,2271.63,2.83,6428.74,126.63,118.5,125.21,114.25,163.28,117.36,130.18,129.9,129.37,129.18,129.54,125.42,123.17,683959149.0,86426987.0,243324870.0,26241102.0,439617.0,enero,16484775.98,9829285.08,5533945.47,1121545.43,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,enero,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,1,2271.63,2.83,6428.74,126.63,118.5,125.21,114.25,163.28,117.36,130.18,129.9,129.37,129.18,129.54,125.42,123.17,683959149.0,86426987.0,243324870.0,26241102.0,439617.0,enero,16484775.98,9829285.08,5533945.47,1121545.43,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,enero,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,1,2271.63,2.83,6428.74,126.63,118.5,125.21,114.25,163.28,117.36,130.18,129.9,129.37,129.18,129.54,125.42,123.17,683959149.0,86426987.0,243324870.0,26241102.0,439617.0,enero,16484775.98,9829285.08,5533945.47,1121545.43,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,enero,3,Robos (excluir de automotores bancos y motocicletas),5,0,5,2,0,3,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,1,2271.63,2.83,6428.74,126.63,118.5,125.21,114.25,163.28,117.36,130.18,129.9,129.37,129.18,129.54,125.42,123.17,683959149.0,86426987.0,243324870.0,26241102.0,439617.0,enero,16484775.98,9829285.08,5533945.47,1121545.43,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,enero,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,1,2271.63,2.83,6428.74,126.63,118.5,125.21,114.25,163.28,117.36,130.18,129.9,129.37,129.18,129.54,125.42,123.17,683959149.0,86426987.0,243324870.0,26241102.0,439617.0,enero,16484775.98,9829285.08,5533945.47,1121545.43,0.0
94,Tierra del Fuego,94007,Río Grande,2018,febrero,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,91133,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,23734689.15,0.0,0.0,107525.0,23627164.15
94,Tierra del Fuego,94007,Río Grande,2018,febrero,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,91133,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,23734689.15,0.0,0.0,107525.0,23627164.15
94,Tierra del Fuego,94007,Río Grande,2018,febrero,1,Hurtos (excluir de automotores),45,17,28,4,6,35,0,0,0,45,0,32,13,0,0,0,0,22,13,9,0,0,0,22,0,1er trimestre,155872,64968,91133,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,23734689.15,0.0,0.0,107525.0,23627164.15
94,Tierra del Fuego,94007,Río Grande,2018,febrero,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,91133,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,23734689.15,0.0,0.0,107525.0,23627164.15
94,Tierra del Fuego,94007,Río Grande,2018,febrero,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,91133,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,23734689.15,0.0,0.0,107525.0,23627164.15
94,Tierra del Fuego,94007,Río Grande,2018,febrero,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,91133,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,23734689.15,0.0,0.0,107525.0,23627164.15
94,Tierra del Fuego,94007,Río Grande,2018,febrero,3,Robos (excluir de automotores bancos y motocicletas),47,9,38,8,3,36,0,0,0,47,0,37,10,0,0,0,0,13,12,1,0,0,0,13,0,1er trimestre,155872,64968,91133,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,23734689.15,0.0,0.0,107525.0,23627164.15
94,Tierra del Fuego,94007,Río Grande,2018,febrero,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,91133,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,23734689.15,0.0,0.0,107525.0,23627164.15
94,Tierra del Fuego,94014,Ushuaia,2018,febrero,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,4352555.24,3411030.9,925997.84,15526.5,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,febrero,2,Hurto de automotores,2,1,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1er trimestre,155872,64968,73541,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,4352555.24,3411030.9,925997.84,15526.5,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,febrero,1,Hurtos (excluir de automotores),16,9,7,3,7,6,0,0,0,16,0,15,1,0,0,0,0,9,7,2,0,0,1,8,0,1er trimestre,155872,64968,73541,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,4352555.24,3411030.9,925997.84,15526.5,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,febrero,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,4352555.24,3411030.9,925997.84,15526.5,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,febrero,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,4352555.24,3411030.9,925997.84,15526.5,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,febrero,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,4352555.24,3411030.9,925997.84,15526.5,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,febrero,3,Robos (excluir de automotores bancos y motocicletas),8,3,5,0,1,7,0,0,0,8,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,1er trimestre,155872,64968,73541,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,4352555.24,3411030.9,925997.84,15526.5,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,febrero,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,2,2343.56,2.85,6679.15,129.21,120.82,127.18,115.32,164.28,119.19,132.43,134.68,139.87,131.12,132.63,128.18,125.31,681610750.0,76483900.0,242199662.0,21391238.0,17313.0,febrero,4352555.24,3411030.9,925997.84,15526.5,0.0
94,Tierra del Fuego,94007,Río Grande,2018,marzo,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,91133,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,6570816.12,0.0,0.0,279997.56,6290818.56
94,Tierra del Fuego,94007,Río Grande,2018,marzo,2,Hurto de automotores,2,1,1,1,0,1,0,0,0,2,0,1,1,0,0,0,0,3,2,1,0,0,0,3,0,1er trimestre,155872,64968,91133,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,6570816.12,0.0,0.0,279997.56,6290818.56
94,Tierra del Fuego,94007,Río Grande,2018,marzo,1,Hurtos (excluir de automotores),68,13,55,17,14,37,0,0,0,68,0,57,11,0,0,0,0,16,12,4,0,3,0,13,0,1er trimestre,155872,64968,91133,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,6570816.12,0.0,0.0,279997.56,6290818.56
94,Tierra del Fuego,94007,Río Grande,2018,marzo,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,91133,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,6570816.12,0.0,0.0,279997.56,6290818.56
94,Tierra del Fuego,94007,Río Grande,2018,marzo,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,91133,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,6570816.12,0.0,0.0,279997.56,6290818.56
94,Tierra del Fuego,94007,Río Grande,2018,marzo,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,91133,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,6570816.12,0.0,0.0,279997.56,6290818.56
94,Tierra del Fuego,94007,Río Grande,2018,marzo,3,Robos (excluir de automotores bancos y motocicletas),47,6,41,10,3,34,0,2,0,45,0,43,4,0,0,0,0,7,7,0,0,0,2,5,0,1er trimestre,155872,64968,91133,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,6570816.12,0.0,0.0,279997.56,6290818.56
94,Tierra del Fuego,94007,Río Grande,2018,marzo,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,91133,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,6570816.12,0.0,0.0,279997.56,6290818.56
94,Tierra del Fuego,94014,Ushuaia,2018,marzo,6,Extorsiones,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,9168917.3,4630537.29,4488506.96,49873.05,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,marzo,2,Hurto de automotores,4,2,2,2,0,2,0,0,0,4,0,4,0,0,0,0,0,2,2,0,0,0,0,2,0,1er trimestre,155872,64968,73541,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,9168917.3,4630537.29,4488506.96,49873.05,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,marzo,1,Hurtos (excluir de automotores),27,17,10,5,10,12,0,0,0,27,0,23,4,0,0,0,0,19,14,5,0,0,2,17,0,1er trimestre,155872,64968,73541,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,9168917.3,4630537.29,4488506.96,49873.05,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,marzo,4,Robo de automotores,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,9168917.3,4630537.29,4488506.96,49873.05,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,marzo,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,9168917.3,4630537.29,4488506.96,49873.05,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,marzo,8,Robo de motocicletas,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1er trimestre,155872,64968,73541,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,9168917.3,4630537.29,4488506.96,49873.05,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,marzo,3,Robos (excluir de automotores bancos y motocicletas),15,4,11,5,4,6,0,0,1,14,0,7,8,0,0,0,0,8,8,0,0,0,0,8,0,1er trimestre,155872,64968,73541,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,9168917.3,4630537.29,4488506.96,49873.05,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,marzo,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1er trimestre,155872,64968,73541,3,2367.1,2.86,6769.93,133.23,123.39,128.22,119.38,172.23,124.54,135.44,136.65,143.56,133.94,157.7,133.49,127.6,689632248.0,78643872.0,243746984.0,24955562.0,19633.0,marzo,9168917.3,4630537.29,4488506.96,49873.05,0.0
94,Tierra del Fuego,94007,Río Grande,2018,abril,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,91133,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,9882847.22,0.0,0.0,504915.73,9377931.49
94,Tierra del Fuego,94007,Río Grande,2018,abril,2,Hurto de automotores,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,91133,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,9882847.22,0.0,0.0,504915.73,9377931.49
94,Tierra del Fuego,94007,Río Grande,2018,abril,1,Hurtos (excluir de automotores),40,9,31,7,10,23,0,0,0,40,0,29,11,0,0,0,0,9,9,0,0,1,0,8,0,2do trimestre,156772,64923,91133,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,9882847.22,0.0,0.0,504915.73,9377931.49
94,Tierra del Fuego,94007,Río Grande,2018,abril,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,91133,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,9882847.22,0.0,0.0,504915.73,9377931.49
94,Tierra del Fuego,94007,Río Grande,2018,abril,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,91133,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,9882847.22,0.0,0.0,504915.73,9377931.49
94,Tierra del Fuego,94007,Río Grande,2018,abril,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,91133,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,9882847.22,0.0,0.0,504915.73,9377931.49
94,Tierra del Fuego,94007,Río Grande,2018,abril,3,Robos (excluir de automotores bancos y motocicletas),33,5,28,11,5,17,0,1,2,30,0,31,2,0,0,0,0,5,5,0,0,0,1,4,0,2do trimestre,156772,64923,91133,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,9882847.22,0.0,0.0,504915.73,9377931.49
94,Tierra del Fuego,94007,Río Grande,2018,abril,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,91133,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,9882847.22,0.0,0.0,504915.73,9377931.49
94,Tierra del Fuego,94014,Ushuaia,2018,abril,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,73541,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,19462056.39,12469969.44,3250198.51,3741888.44,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,abril,2,Hurto de automotores,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,73541,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,19462056.39,12469969.44,3250198.51,3741888.44,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,abril,1,Hurtos (excluir de automotores),22,9,13,5,8,9,0,0,0,22,0,15,7,0,0,0,0,10,9,1,0,0,0,10,0,2do trimestre,156772,64923,73541,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,19462056.39,12469969.44,3250198.51,3741888.44,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,abril,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,73541,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,19462056.39,12469969.44,3250198.51,3741888.44,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,abril,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,73541,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,19462056.39,12469969.44,3250198.51,3741888.44,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,abril,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,73541,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,19462056.39,12469969.44,3250198.51,3741888.44,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,abril,3,Robos (excluir de automotores bancos y motocicletas),9,4,5,2,5,2,0,0,0,9,0,5,4,0,0,0,0,4,2,2,0,0,0,4,0,2do trimestre,156772,64923,73541,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,19462056.39,12469969.44,3250198.51,3741888.44,0.0
94,Tierra del Fuego,94014,Ushuaia,2018,abril,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,156772,64923,73541,4,2373.68,2.9,6883.7,136.86,126.35,130.26,124.35,181.68,127.7,138.63,140.12,143.61,135.4,157.55,136.31,129.78,736478054.0,91677777.0,263555796.0,25951885.0,26012.0,abril,19462056.39,12469969.44,3250198.51,3741888.44,0.0
